Date,Ind_Cotton_FT_Price,Ind_Cotton_FT_Open,Ind_Cotton_FT_High,Ind_Cotton_FT_Low,Ind_Cotton_FT_Volume,Ind_Cotton_FT_Chg
06/08/19,41663.0,41245.0,41914.0,41224.0,1.72,0.96
07/08/19,41684.0,41663.0,42312.0,41329.0,2.15,0.05
08/08/19,42416.0,41789.0,42625.0,41789.0,1.89,1.76
09/08/19,42416.0,42270.0,42625.0,42082.0,0.81,0.0
12/08/19,42353.0,42374.0,42625.0,42291.0,0.39,-0.15
13/08/19,43002.0,42312.0,43065.0,42312.0,1.35,1.53
14/08/19,43148.0,43002.0,43253.0,42876.0,0.84,0.34
16/08/19,43462.0,43336.0,43546.0,43211.0,0.62,0.73
19/08/19,43734.0,43441.0,44006.0,43336.0,0.97,0.63
20/08/19,44027.0,43650.0,44110.0,43629.0,0.69,0.67
21/08/19,44215.0,44131.0,44257.0,43880.0,0.55,0.43
22/08/19,44508.0,44299.0,44717.0,44236.0,1.0,0.66
23/08/19,43818.0,44508.0,44550.0,43671.0,1.34,-1.55
26/08/19,43818.0,43336.0,44006.0,43190.0,1.37,0.0
27/08/19,44194.0,43964.0,44340.0,43797.0,0.8,0.86
28/08/19,44006.0,43838.0,44194.0,43818.0,1.13,-0.43
29/08/19,43818.0,43964.0,43985.0,43713.0,1.44,-0.43
30/08/19,43525.0,43650.0,44173.0,42688.0,2.38,-0.67
02/09/19,41036.0,40952.0,41099.0,40931.0,0.08,-5.72
03/09/19,40701.0,40931.0,41015.0,40492.0,0.94,-0.82
04/09/19,40618.0,40659.0,40764.0,40408.0,0.71,-0.21
05/09/19,40743.0,40764.0,40889.0,40513.0,0.57,0.31
06/09/19,40638.0,40848.0,40931.0,40597.0,0.5,-0.26
09/09/19,40597.0,40785.0,40785.0,40408.0,0.51,-0.1
10/09/19,40743.0,40638.0,40994.0,40597.0,0.48,0.36
11/09/19,40827.0,40764.0,40889.0,40618.0,0.63,0.21
12/09/19,41329.0,40910.0,41370.0,40868.0,1.37,1.23
13/09/19,41538.0,41412.0,41705.0,41391.0,1.03,0.51
16/09/19,41663.0,41454.0,41789.0,40827.0,0.72,0.3
17/09/19,40973.0,41621.0,41642.0,40848.0,1.25,-1.66
18/09/19,41266.0,40848.0,41370.0,40848.0,0.78,0.71
19/09/19,41433.0,41350.0,41475.0,41266.0,0.51,0.41
20/09/19,41454.0,41370.0,41559.0,41287.0,0.56,0.05
23/09/19,41224.0,41287.0,41391.0,40952.0,0.93,-0.55
24/09/19,40785.0,41287.0,41287.0,40701.0,1.14,-1.07
25/09/19,40973.0,40597.0,41099.0,40597.0,1.06,0.46
26/09/19,41057.0,40931.0,41182.0,40848.0,0.64,0.2
27/09/19,41852.0,40931.0,42270.0,40910.0,1.18,1.94
30/09/19,41559.0,42207.0,42563.0,41119.0,1.98,-0.7
01/10/19,40931.0,41475.0,41559.0,40889.0,0.83,-1.51
03/10/19,41475.0,41078.0,41517.0,40806.0,0.94,1.33
04/10/19,41182.0,41475.0,41642.0,41119.0,0.66,-0.71
07/10/19,40973.0,41182.0,41329.0,40827.0,0.53,-0.51
08/10/19,40764.0,40889.0,40889.0,40659.0,0.28,-0.51
09/10/19,40889.0,40680.0,41036.0,40513.0,0.91,0.31
10/10/19,40827.0,40952.0,41078.0,40680.0,0.39,-0.15
11/10/19,41119.0,40722.0,41245.0,40618.0,0.77,0.72
14/10/19,40806.0,41329.0,41538.0,40701.0,0.76,-0.76
15/10/19,40827.0,40743.0,41245.0,40680.0,0.94,0.05
16/10/19,40806.0,40785.0,40952.0,40680.0,0.61,-0.05
17/10/19,40868.0,40994.0,40994.0,40785.0,0.38,0.15
18/10/19,40952.0,40910.0,41099.0,40910.0,0.22,0.2
21/10/19,40722.0,40952.0,40952.0,40701.0,0.13,-0.56
22/10/19,40701.0,40722.0,40827.0,40471.0,0.47,-0.05
23/10/19,40764.0,40638.0,40827.0,40618.0,0.26,0.15
24/10/19,40722.0,40722.0,40868.0,40659.0,0.4,-0.1
25/10/19,40701.0,40680.0,40806.0,40638.0,0.38,-0.05
27/10/19,40325.0,40011.0,40513.0,40011.0,0.21,-0.92
28/10/19,40408.0,41287.0,41287.0,40304.0,0.05,0.21
29/10/19,40764.0,40576.0,40785.0,40471.0,0.06,0.88
30/10/19,40910.0,40764.0,40931.0,40764.0,0.06,0.36
31/10/19,40785.0,40931.0,42040.0,39948.0,0.14,-0.31
01/11/19,40555.0,40471.0,40722.0,40387.0,0.75,-0.56
04/11/19,40764.0,40659.0,40952.0,40638.0,0.93,0.52
05/11/19,40597.0,40743.0,40743.0,40492.0,0.61,-0.41
06/11/19,40513.0,40576.0,40618.0,40262.0,0.7,-0.21
07/11/19,40597.0,40450.0,40764.0,40283.0,0.82,0.21
08/11/19,40199.0,40492.0,40576.0,40032.0,0.68,-0.98
11/11/19,39865.0,40053.0,40178.0,39739.0,1.01,-0.83
12/11/19,39865.0,39781.0,39906.0,39593.0,0.15,0.0
13/11/19,40157.0,39990.0,40241.0,39844.0,0.72,0.73
14/11/19,40220.0,40095.0,40346.0,39885.0,0.63,0.16
15/11/19,40346.0,40136.0,40534.0,40032.0,0.68,0.31
18/11/19,40095.0,40367.0,40471.0,40053.0,0.39,-0.62
19/11/19,39865.0,40116.0,40178.0,39844.0,0.51,-0.57
20/11/19,40053.0,39948.0,40157.0,39865.0,0.38,0.47
21/11/19,39781.0,39906.0,39990.0,39760.0,0.51,-0.68
22/11/19,39906.0,39823.0,39948.0,39676.0,0.62,0.32
25/11/19,39969.0,39676.0,40074.0,39676.0,0.58,0.16
26/11/19,39739.0,40032.0,40136.0,39739.0,0.33,-0.58
27/11/19,39697.0,39844.0,39844.0,39655.0,0.04,-0.11
28/11/19,39781.0,39927.0,39948.0,39718.0,0.11,0.21
29/11/19,39844.0,39844.0,39906.0,38610.0,0.11,0.16
02/12/19,39990.0,40053.0,40178.0,39865.0,0.7,0.37
03/12/19,39865.0,39885.0,39969.0,39781.0,0.52,-0.31
04/12/19,39990.0,39844.0,40032.0,39634.0,0.85,0.31
05/12/19,39844.0,39948.0,40053.0,39781.0,0.62,-0.37
06/12/19,40032.0,39885.0,40053.0,39781.0,0.72,0.47
09/12/19,40011.0,40136.0,40618.0,39969.0,0.61,-0.05
10/12/19,39885.0,40032.0,40157.0,39781.0,0.27,-0.31
11/12/19,39781.0,39802.0,39927.0,39739.0,0.49,-0.26
12/12/19,40220.0,39781.0,40367.0,39634.0,0.57,1.1
13/12/19,40116.0,40325.0,40367.0,39969.0,1.08,-0.26
16/12/19,40178.0,40283.0,40283.0,40053.0,0.53,0.16
17/12/19,40095.0,40116.0,40178.0,39948.0,0.67,-0.21
18/12/19,39865.0,40032.0,40053.0,39739.0,0.61,-0.57
19/12/19,40011.0,39865.0,40136.0,39823.0,0.98,0.37
20/12/19,40095.0,39927.0,40136.0,39927.0,0.74,0.21
23/12/19,40053.0,40136.0,40262.0,39927.0,0.99,-0.1
24/12/19,39634.0,39990.0,40136.0,39530.0,1.31,-1.04
26/12/19,40074.0,39718.0,40136.0,39718.0,0.24,1.11
27/12/19,40178.0,40157.0,40220.0,40136.0,0.08,0.26
30/12/19,40304.0,40262.0,40346.0,40262.0,0.05,0.31
31/12/19,40429.0,40346.0,41496.0,40199.0,0.02,0.31
01/01/20,40931.0,40931.0,41161.0,40806.0,0.71,1.24
02/01/20,41182.0,41057.0,41266.0,40973.0,1.35,0.61
03/01/20,41015.0,41140.0,41287.0,40889.0,1.93,-0.41
06/01/20,41287.0,41078.0,41370.0,41078.0,1.23,0.66
07/01/20,41329.0,41350.0,41538.0,41224.0,1.45,0.1
08/01/20,41370.0,41266.0,41454.0,41078.0,1.26,0.1
09/01/20,41412.0,41391.0,41496.0,41329.0,0.94,0.1
10/01/20,41831.0,41496.0,42144.0,41496.0,2.84,1.01
13/01/20,41768.0,42082.0,42207.0,41684.0,1.64,-0.15
14/01/20,41684.0,41580.0,41893.0,41182.0,1.12,-0.2
15/01/20,41308.0,41601.0,41726.0,41224.0,1.43,-0.9
16/01/20,41161.0,41350.0,41412.0,41015.0,1.41,-0.35
17/01/20,41601.0,41140.0,41621.0,41099.0,1.62,1.07
20/01/20,41224.0,41747.0,41747.0,41182.0,1.14,-0.9
21/01/20,40994.0,41224.0,41224.0,40931.0,0.87,-0.56
22/01/20,41308.0,41099.0,41412.0,40680.0,1.91,0.77
23/01/20,40806.0,41203.0,41266.0,40764.0,1.63,-1.22
24/01/20,40534.0,40806.0,40931.0,40450.0,1.87,-0.67
27/01/20,40011.0,40367.0,40387.0,39634.0,1.79,-1.29
28/01/20,40178.0,40178.0,40262.0,40136.0,0.16,0.42
29/01/20,40492.0,40262.0,40680.0,40262.0,0.13,0.78
30/01/20,40199.0,40199.0,40325.0,40116.0,0.06,-0.72
31/01/20,40095.0,40074.0,40576.0,39948.0,0.31,-0.26
01/02/20,40367.0,40868.0,40868.0,40367.0,0.23,0.68
03/02/20,40116.0,40325.0,40346.0,39404.0,2.33,-0.62
04/02/20,40304.0,40095.0,40367.0,39969.0,1.13,0.47
05/02/20,40367.0,40346.0,40659.0,40304.0,1.03,0.16
06/02/20,40471.0,40429.0,40597.0,40325.0,0.55,0.26
07/02/20,39802.0,40346.0,40450.0,39760.0,1.45,-1.65
10/02/20,39781.0,39844.0,39906.0,39655.0,1.04,-0.05
11/02/20,40074.0,39739.0,40116.0,39739.0,0.56,0.74
12/02/20,40095.0,39990.0,40199.0,39739.0,1.0,0.05
13/02/20,39948.0,40136.0,40178.0,39760.0,0.85,-0.37
14/02/20,39927.0,39865.0,40053.0,39676.0,0.89,-0.05
17/02/20,40053.0,39969.0,40262.0,39885.0,0.89,0.31
18/02/20,40095.0,40157.0,40304.0,39948.0,1.92,0.1
19/02/20,39885.0,40157.0,40157.0,39865.0,1.11,-0.52
20/02/20,40032.0,39906.0,40136.0,39865.0,3.34,0.37
21/02/20,39969.0,40095.0,40095.0,39948.0,0.28,-0.16
24/02/20,39342.0,39865.0,39865.0,39279.0,2.96,-1.57
25/02/20,39509.0,39467.0,39802.0,39425.0,0.21,0.43
26/02/20,39112.0,39195.0,39321.0,38986.0,0.24,-1.01
27/02/20,38087.0,38651.0,38902.0,37982.0,0.21,-2.62
28/02/20,38045.0,37480.0,38066.0,36978.0,0.41,-0.11
02/03/20,38317.0,38484.0,39112.0,37878.0,2.32,0.71
03/03/20,38902.0,38568.0,39112.0,38568.0,1.65,1.53
04/03/20,38902.0,38902.0,39007.0,38735.0,1.06,0.0
05/03/20,39237.0,39007.0,39446.0,38902.0,2.06,0.86
06/03/20,38965.0,39488.0,39488.0,38672.0,1.14,-0.69
09/03/20,38421.0,38672.0,38672.0,37857.0,1.18,-1.4
10/03/20,38693.0,38526.0,38965.0,38421.0,0.35,0.71
11/03/20,38484.0,38756.0,38882.0,38421.0,0.99,-0.54
12/03/20,37878.0,38380.0,38380.0,37689.0,1.82,-1.58
13/03/20,38087.0,37271.0,38589.0,37146.0,1.97,0.55
16/03/20,37417.0,37773.0,37857.0,37292.0,1.28,-1.76
17/03/20,37648.0,37480.0,37857.0,37480.0,1.14,0.61
18/03/20,36915.0,37564.0,37815.0,36665.0,1.3,-1.94
19/03/20,35974.0,36518.0,36811.0,35661.0,2.11,-2.55
20/03/20,35514.0,36351.0,36393.0,35263.0,1.89,-1.28
23/03/20,34113.0,34468.0,34657.0,34113.0,1.06,-3.95
24/03/20,34008.0,34510.0,34740.0,32753.0,4.53,-0.31
25/03/20,34008.0,33883.0,34991.0,33653.0,0.65,0.0
26/03/20,34176.0,34176.0,34176.0,34176.0,0.06,0.49
27/03/20,34176.0,34176.0,34176.0,34050.0,0.04,0.0
30/03/20,33151.0,33151.0,33151.0,33151.0,0.03,-3.0
31/03/20,33151.0,34029.0,34134.0,33632.0,1.0,0.0
01/04/20,33695.0,33757.0,33820.0,33611.0,0.18,1.64
03/04/20,33862.0,33987.0,34322.0,33611.0,0.35,0.5
07/04/20,34489.0,34301.0,34719.0,34197.0,0.32,1.85
08/04/20,34866.0,34510.0,34970.0,34406.0,0.58,1.09
09/04/20,34845.0,34949.0,35033.0,34803.0,0.52,-0.06
13/04/20,34887.0,34887.0,34970.0,34845.0,0.37,0.12
15/04/20,34176.0,34510.0,34510.0,34134.0,0.4,-2.04
16/04/20,34510.0,34489.0,34929.0,34406.0,0.36,0.98
17/04/20,34489.0,34698.0,34782.0,34427.0,0.47,-0.06
20/04/20,34092.0,34238.0,34259.0,33820.0,0.47,-1.15
21/04/20,33527.0,34092.0,34343.0,33423.0,1.4,-1.66
22/04/20,33506.0,33360.0,33674.0,33130.0,1.65,-0.06
23/04/20,34322.0,34301.0,34489.0,34092.0,2.63,2.43
24/04/20,34071.0,34217.0,34280.0,34029.0,1.3,-0.73
27/04/20,33966.0,33925.0,34134.0,33757.0,0.19,-0.31
28/04/20,33527.0,33715.0,33715.0,33318.0,0.17,-1.29
29/04/20,33590.0,33632.0,33632.0,33548.0,0.0,0.19
30/04/20,33862.0,33674.0,34050.0,33674.0,0.29,0.81
01/05/20,34197.0,34197.0,34197.0,34197.0,0.0,0.99
04/05/20,32837.0,33925.0,33925.0,32837.0,0.92,-3.98
05/05/20,32084.0,32628.0,32628.0,31729.0,1.31,-2.29
06/05/20,31415.0,31959.0,31959.0,30955.0,0.91,-2.09
07/05/20,32481.0,31687.0,32649.0,31645.0,0.96,3.4
08/05/20,32816.0,32753.0,33025.0,32251.0,1.11,1.03
11/05/20,32691.0,32942.0,33088.0,32461.0,0.67,-0.38
12/05/20,32837.0,32607.0,33213.0,32210.0,0.71,0.45
13/05/20,33046.0,33151.0,33339.0,32732.0,0.99,0.64
14/05/20,32774.0,32963.0,33004.0,32544.0,0.69,-0.82
15/05/20,33109.0,32795.0,33193.0,32670.0,0.55,1.02
18/05/20,33004.0,33004.0,33172.0,32565.0,0.71,-0.32
19/05/20,32963.0,33402.0,33423.0,32837.0,0.55,-0.13
20/05/20,33548.0,33548.0,33946.0,33297.0,0.83,1.78
21/05/20,33067.0,33255.0,33276.0,32900.0,0.96,-1.43
22/05/20,32398.0,32879.0,32879.0,32314.0,2.26,-2.02
25/05/20,32398.0,32398.0,32398.0,32398.0,0.0,0.0
26/05/20,32858.0,32440.0,32942.0,32398.0,0.21,1.42
27/05/20,32858.0,32942.0,32942.0,32732.0,0.15,0.0
28/05/20,32816.0,32544.0,32921.0,32544.0,0.02,-0.13
29/05/20,32691.0,32607.0,32732.0,32586.0,0.1,-0.38
01/06/20,33423.0,33381.0,33611.0,33172.0,0.58,2.24
02/06/20,33946.0,33799.0,34176.0,33778.0,0.55,1.56
03/06/20,33799.0,33715.0,33987.0,33527.0,0.62,-0.43
04/06/20,33904.0,33715.0,33987.0,33674.0,0.41,0.31
05/06/20,34929.0,33862.0,35033.0,33862.0,0.98,3.02
08/06/20,34866.0,34740.0,35096.0,34552.0,0.84,-0.18
09/06/20,34594.0,34949.0,35054.0,34552.0,0.88,-0.78
10/06/20,34657.0,34845.0,34845.0,34468.0,0.5,0.18
11/06/20,34636.0,34698.0,34782.0,34447.0,0.32,-0.06
12/06/20,34364.0,34531.0,34678.0,34008.0,0.67,-0.79
15/06/20,33569.0,34197.0,34197.0,33464.0,1.38,-2.31
16/06/20,33046.0,33611.0,33799.0,32565.0,1.08,-1.56
17/06/20,33485.0,33193.0,33632.0,33025.0,0.61,1.33
18/06/20,33736.0,33569.0,33778.0,33485.0,0.39,0.75
19/06/20,33674.0,33736.0,33841.0,33590.0,0.51,-0.19
22/06/20,33297.0,33506.0,33569.0,33046.0,0.83,-1.12
23/06/20,33067.0,33339.0,33402.0,33004.0,1.32,-0.69
24/06/20,32983.0,33130.0,33213.0,32942.0,1.19,-0.25
25/06/20,32921.0,33046.0,33088.0,32795.0,0.23,-0.19
26/06/20,32900.0,32921.0,33151.0,32858.0,0.22,-0.06
29/06/20,32314.0,32837.0,32837.0,32293.0,0.24,-1.78
30/06/20,32607.0,32607.0,32607.0,32607.0,0.01,0.91
01/07/20,33464.0,33276.0,33757.0,33234.0,0.93,2.63
02/07/20,33213.0,33506.0,33695.0,33151.0,0.58,-0.75
03/07/20,33402.0,33360.0,33527.0,33151.0,0.41,0.57
06/07/20,33736.0,33381.0,33778.0,33193.0,0.67,1.0
07/07/20,33736.0,33632.0,34050.0,33464.0,0.68,0.0
08/07/20,33799.0,33695.0,33862.0,33632.0,0.25,0.19
09/07/20,33841.0,33925.0,33966.0,33778.0,0.59,0.12
10/07/20,33653.0,33736.0,33799.0,33590.0,0.51,-0.56
13/07/20,33297.0,33632.0,33736.0,33213.0,0.73,-1.06
14/07/20,33527.0,33193.0,33590.0,33046.0,0.6,0.69
15/07/20,33653.0,33527.0,33757.0,33339.0,0.45,0.37
16/07/20,33715.0,33611.0,33862.0,33464.0,0.63,0.19
17/07/20,33757.0,33715.0,33799.0,33590.0,0.45,0.12
20/07/20,33925.0,33674.0,34050.0,33674.0,0.66,0.5
21/07/20,33820.0,33904.0,34657.0,33485.0,1.12,-0.31
22/07/20,33632.0,33883.0,33904.0,33402.0,0.61,-0.56
23/07/20,33757.0,33611.0,33778.0,33590.0,0.53,0.37
24/07/20,33067.0,33506.0,33632.0,32837.0,1.28,-2.04
27/07/20,33318.0,33464.0,33464.0,32670.0,1.36,0.76
28/07/20,33527.0,33276.0,33590.0,33046.0,0.31,0.63
29/07/20,33527.0,33464.0,33569.0,33464.0,0.11,0.0
30/07/20,33485.0,33464.0,33527.0,33423.0,0.06,-0.12
31/07/20,34008.0,33506.0,34092.0,33506.0,0.19,1.56
03/08/20,34008.0,34008.0,34071.0,33883.0,0.19,0.0
04/08/20,34092.0,34050.0,34155.0,33987.0,0.3,0.25
05/08/20,34343.0,34092.0,34406.0,34050.0,0.33,0.74
06/08/20,34364.0,34447.0,34615.0,34113.0,0.63,0.06
07/08/20,34197.0,34343.0,34489.0,34113.0,0.42,-0.49
10/08/20,34134.0,34343.0,34364.0,34113.0,0.45,-0.18
11/08/20,34050.0,34155.0,34280.0,34008.0,0.34,-0.25
12/08/20,34238.0,33987.0,34489.0,33904.0,0.53,0.55
13/08/20,34238.0,34197.0,34259.0,34113.0,0.15,0.0
14/08/20,34364.0,34197.0,34406.0,34134.0,0.33,0.37
17/08/20,34197.0,34406.0,34573.0,33695.0,0.49,-0.49
18/08/20,34468.0,34364.0,34489.0,34217.0,0.49,0.8
19/08/20,34594.0,34468.0,34615.0,34301.0,0.39,0.36
20/08/20,34761.0,34552.0,34929.0,34447.0,0.64,0.48
21/08/20,35347.0,34845.0,35451.0,34824.0,0.68,1.68
24/08/20,35786.0,35556.0,35891.0,35138.0,0.7,1.24
25/08/20,35598.0,35932.0,35932.0,35431.0,0.62,-0.53
26/08/20,36037.0,35389.0,36665.0,35305.0,0.05,1.23
27/08/20,36183.0,35368.0,36288.0,35284.0,0.07,0.41
28/08/20,35472.0,35661.0,35661.0,35242.0,0.04,-1.97
31/08/20,35995.0,35556.0,36497.0,35556.0,0.05,1.47
01/09/20,37208.0,37229.0,37417.0,36936.0,0.17,3.37
02/09/20,37104.0,37271.0,37313.0,37041.0,0.14,-0.28
03/09/20,36915.0,37104.0,37125.0,36706.0,0.25,-0.51
04/09/20,36644.0,36832.0,36915.0,36602.0,0.18,-0.74
07/09/20,36748.0,36706.0,36853.0,36644.0,0.1,0.29
08/09/20,36539.0,36811.0,36895.0,36393.0,0.23,-0.57
09/09/20,36476.0,36518.0,36644.0,36434.0,0.09,-0.17
10/09/20,36936.0,36581.0,37062.0,36497.0,0.22,1.26
11/09/20,37313.0,36895.0,37355.0,36665.0,0.16,1.02
14/09/20,37480.0,37250.0,37606.0,36832.0,0.27,0.45
15/09/20,37606.0,37543.0,37752.0,37438.0,0.27,0.33
16/09/20,37710.0,37710.0,37794.0,37522.0,0.23,0.28
17/09/20,37606.0,37731.0,37731.0,37438.0,0.17,-0.28
18/09/20,37397.0,37543.0,37585.0,37334.0,0.07,-0.56
21/09/20,37417.0,37627.0,37648.0,37271.0,0.24,0.06
22/09/20,37794.0,37438.0,37857.0,37334.0,0.18,1.01
23/09/20,37668.0,37815.0,37815.0,37480.0,0.14,-0.33
24/09/20,37773.0,37606.0,37815.0,37501.0,0.15,0.28
25/09/20,37710.0,37794.0,37857.0,37543.0,0.15,-0.17
28/09/20,37982.0,37397.0,38024.0,37397.0,0.31,0.72
29/09/20,37857.0,37919.0,37961.0,37710.0,0.15,-0.33
30/09/20,38087.0,37815.0,38149.0,37815.0,0.14,0.61
01/10/20,38149.0,38066.0,38170.0,38003.0,0.22,0.16
05/10/20,38380.0,38170.0,38442.0,37773.0,0.21,0.6
06/10/20,38254.0,38275.0,38275.0,38045.0,0.13,-0.33
07/10/20,38380.0,38296.0,38463.0,38191.0,0.25,0.33
08/10/20,38651.0,38421.0,38735.0,38421.0,0.21,0.71
09/10/20,38923.0,38693.0,39007.0,38589.0,0.2,0.7
12/10/20,39614.0,39028.0,39697.0,39028.0,0.3,1.77
13/10/20,39634.0,39718.0,39927.0,39425.0,0.24,0.05
14/10/20,39990.0,39655.0,40199.0,39614.0,0.22,0.9
15/10/20,39927.0,39990.0,39990.0,39760.0,0.16,-0.16
16/10/20,40471.0,39948.0,40555.0,39885.0,0.22,1.36
19/10/20,41517.0,41391.0,41684.0,41036.0,0.28,2.58
20/10/20,41015.0,41517.0,41684.0,40931.0,0.32,-1.21
21/10/20,41412.0,40827.0,41517.0,40827.0,0.35,0.97
22/10/20,41496.0,41496.0,41580.0,41203.0,0.13,0.2
23/10/20,41475.0,41329.0,41621.0,40931.0,0.26,-0.05
26/10/20,40262.0,41329.0,41538.0,40241.0,0.12,-2.92
27/10/20,40597.0,40471.0,40994.0,40471.0,0.09,0.83
28/10/20,41057.0,41412.0,41412.0,40785.0,0.04,1.13
29/10/20,40743.0,40722.0,40785.0,40722.0,0.01,-0.76
30/10/20,40074.0,40220.0,40513.0,40074.0,0.04,-1.64
02/11/20,40597.0,40387.0,40722.0,39969.0,0.82,1.3
03/11/20,41099.0,40555.0,41245.0,40450.0,0.52,1.24
04/11/20,41119.0,41224.0,41391.0,40994.0,0.61,0.05
05/11/20,41350.0,41161.0,41454.0,41119.0,0.37,0.56
06/11/20,41140.0,41350.0,41454.0,40889.0,0.35,-0.51
09/11/20,41517.0,41287.0,41621.0,41203.0,0.43,0.92
10/11/20,41496.0,41454.0,41601.0,41329.0,0.19,-0.05
11/11/20,41559.0,41496.0,41726.0,41433.0,0.33,0.15
12/11/20,41350.0,41433.0,41454.0,41224.0,0.24,-0.5
13/11/20,41203.0,41245.0,41308.0,41036.0,0.17,-0.35
14/11/20,41329.0,41308.0,41370.0,41245.0,0.08,0.3
16/11/20,41789.0,41517.0,41935.0,41517.0,0.36,1.11
17/11/20,41684.0,41726.0,41747.0,41538.0,0.4,-0.25
18/11/20,41684.0,41517.0,41705.0,41517.0,0.31,0.0
19/11/20,41872.0,41726.0,42019.0,41580.0,0.96,0.45
20/11/20,42123.0,41914.0,42416.0,41810.0,0.88,0.6
23/11/20,41956.0,42542.0,42625.0,41538.0,1.22,-0.4
24/11/20,41496.0,41747.0,41893.0,41308.0,0.17,-1.1
25/11/20,41935.0,41663.0,42040.0,41663.0,0.08,1.06
26/11/20,41517.0,41747.0,41831.0,41203.0,0.05,-1.0
27/11/20,41287.0,41287.0,41287.0,41287.0,0.01,-0.55
30/11/20,41956.0,42082.0,42165.0,41893.0,0.21,1.62
01/12/20,41956.0,41872.0,41998.0,41517.0,0.55,0.0
02/12/20,41621.0,41789.0,41810.0,41454.0,0.56,-0.8
03/12/20,41496.0,41621.0,41726.0,41308.0,0.53,-0.3
04/12/20,41580.0,41391.0,41810.0,41391.0,0.69,0.2
07/12/20,41350.0,41517.0,41601.0,41057.0,0.6,-0.55
08/12/20,41496.0,41663.0,41663.0,41245.0,0.48,0.35
09/12/20,41580.0,41454.0,41621.0,41350.0,0.37,0.2
10/12/20,42207.0,41726.0,42374.0,41663.0,1.06,1.51
11/12/20,41935.0,42416.0,42500.0,41831.0,0.85,-0.64
14/12/20,42374.0,42249.0,42458.0,42102.0,0.89,1.05
15/12/20,42333.0,42291.0,42542.0,42228.0,0.95,-0.1
16/12/20,42395.0,42542.0,42709.0,42333.0,0.66,0.15
17/12/20,42814.0,42542.0,42939.0,42312.0,1.26,0.99
18/12/20,43002.0,43232.0,43253.0,42876.0,0.6,0.44
21/12/20,41872.0,42876.0,42876.0,41642.0,1.85,-2.63
22/12/20,41893.0,41914.0,42082.0,41433.0,0.72,0.05
23/12/20,42542.0,41852.0,42625.0,41747.0,0.69,1.55
24/12/20,42458.0,42542.0,42730.0,42395.0,0.8,-0.2
28/12/20,42291.0,42270.0,42353.0,42102.0,0.04,-0.39
29/12/20,42353.0,42416.0,42416.0,42270.0,0.14,0.15
30/12/20,42646.0,42563.0,42667.0,42395.0,0.13,0.69
31/12/20,42876.0,42814.0,43044.0,42814.0,0.02,0.54
01/01/21,43399.0,43399.0,43462.0,42981.0,0.3,1.22
04/01/21,44257.0,43462.0,44361.0,43420.0,1.61,1.98
05/01/21,44236.0,44194.0,44340.0,43713.0,0.98,-0.05
06/01/21,44236.0,44382.0,44633.0,44152.0,1.41,0.0
07/01/21,44110.0,44173.0,44466.0,44027.0,0.97,-0.28
08/01/21,44048.0,44152.0,44403.0,44006.0,0.9,-0.14
11/01/21,43797.0,44027.0,44194.0,43567.0,1.64,-0.57
12/01/21,44069.0,44131.0,44173.0,44006.0,0.68,0.62
13/01/21,44675.0,44633.0,44863.0,44382.0,1.27,1.38
14/01/21,44466.0,44445.0,44591.0,44278.0,0.86,-0.47
15/01/21,44131.0,44278.0,44445.0,43922.0,1.07,-0.75
18/01/21,43964.0,44236.0,44257.0,43943.0,0.47,-0.38
19/01/21,44173.0,44089.0,44424.0,44089.0,0.89,0.48
20/01/21,44257.0,44048.0,44340.0,43964.0,1.02,0.19
21/01/21,44487.0,44424.0,44591.0,44361.0,1.74,0.52
22/01/21,44110.0,44278.0,44570.0,44069.0,2.28,-0.85
25/01/21,44194.0,44236.0,44257.0,44110.0,0.3,0.19
27/01/21,43859.0,44152.0,44152.0,43818.0,0.24,-0.76
28/01/21,43295.0,43336.0,43420.0,43106.0,0.23,-1.29
29/01/21,43420.0,43316.0,43797.0,43295.0,0.65,0.29
01/02/21,44110.0,44131.0,44424.0,43880.0,1.02,1.59
02/02/21,44089.0,44069.0,44194.0,43943.0,0.55,-0.05
03/02/21,44194.0,43985.0,44236.0,43985.0,0.52,0.24
04/02/21,44424.0,44131.0,44466.0,44131.0,1.12,0.52
05/02/21,44738.0,44675.0,44947.0,44654.0,1.17,0.71
08/02/21,44675.0,44968.0,44968.0,44570.0,1.19,-0.14
09/02/21,45072.0,44884.0,45156.0,44780.0,2.12,0.89
10/02/21,44759.0,44905.0,44947.0,44696.0,1.08,-0.7
11/02/21,44863.0,44717.0,44968.0,44654.0,0.91,0.23
12/02/21,44759.0,45052.0,45072.0,44759.0,1.3,-0.23
15/02/21,44842.0,44968.0,44989.0,44801.0,1.46,0.19
16/02/21,44905.0,45052.0,45156.0,44863.0,1.26,0.14
17/02/21,44863.0,44905.0,44968.0,44759.0,1.0,-0.09
18/02/21,45156.0,44926.0,45282.0,44863.0,1.69,0.65
19/02/21,45093.0,45093.0,45282.0,44968.0,1.88,-0.14
22/02/21,45282.0,45386.0,45428.0,45240.0,2.97,0.42
23/02/21,45407.0,45428.0,45533.0,45386.0,0.35,0.28
24/02/21,45386.0,45428.0,45428.0,45219.0,0.28,-0.05
25/02/21,46202.0,45700.0,46265.0,45679.0,0.18,1.8
26/02/21,45261.0,45784.0,45804.0,44968.0,0.06,-2.04
01/03/21,46599.0,46076.0,46767.0,46035.0,2.05,2.96
